time_slot,user_id,x,y,z
0,0,36.72079156600511,232.39611448798914,0.0
0,1,-34.173523652598575,172.06517862263053,0.0
0,2,6.835808943217424,207.5974656313488,0.0
0,3,3.037097639938284,251.30565177964803,0.0
0,4,-17.568622746996997,233.3641058793027,0.0
0,5,34.02662299313271,158.41203834345316,0.0
1,0,37.22079156600511,232.39611448798914,0.0
1,1,-33.673523652598575,172.06517862263053,0.0
1,2,7.335808943217424,207.5974656313488,0.0
1,3,3.537097639938284,251.30565177964803,0.0
1,4,-17.068622746996997,233.3641058793027,0.0
1,5,34.52662299313271,158.41203834345316,0.0
2,0,37.94463160625813,233.017675185277,0.0
2,1,-33.710170194931884,171.23236594889175,0.0
2,2,6.010259068303608,208.48797280373088,0.0
2,3,4.052364308090957,251.4942076718568,0.0
2,4,-17.286799314150308,234.48820989108611,0.0
2,5,35.89108060167983,158.30038491177902,0.0
3,0,38.02471034797991,232.93938641075474,0.0
3,1,-34.15678121188243,170.92358732432962,0.0
3,2,5.215312075074863,209.38083425728354,0.0
3,3,4.2290125846857105,251.245223021087,0.0
3,4,-15.665154290200853,234.27271856671908,0.0
3,5,35.29984499713188,158.59136530707934,0.0
4,0,36.45234389712889,233.15037792310594,0.0
4,1,-33.13566424636549,170.86433736166174,0.0
4,2,5.205834023791105,207.85856432321103,0.0
4,3,5.108616129875833,251.5088372981303,0.0
4,4,-15.790649969035014,235.93997199029846,0.0
4,5,34.24152137696383,157.16866242592374,0.0
5,0,34.463535453077775,233.2585772577795,0.0
5,1,-32.11755334436902,171.24479664186634,0.0
5,2,5.192847275953376,206.50482738880618,0.0
5,3,6.532864045967816,250.7916324136265,0.0
5,4,-16.649685105109388,237.89120038349324,0.0
5,5,34.280938904363026,157.03152559744092,0.0
6,0,34.541604555860914,232.7777962848197,0.0
6,1,-31.89868561064281,171.98408316423829,0.0
6,2,4.922024137087437,206.27130066576754,0.0
6,3,7.320572177818628,249.41018253549046,0.0
6,4,-15.807587389630896,237.4899719941382,0.0
6,5,34.81022043906577,157.03806333851867,0.0
7,0,36.03370055284009,231.55933042829844,0.0
7,1,-32.008986517585406,172.1878653063317,0.0
7,2,5.279443953065408,206.97384409635276,0.0
7,3,8.220781988564823,248.8803876841956,0.0
7,4,-14.228261151042233,239.25055460757852,0.0
7,5,34.07957383103349,157.0354116012882,0.0
8,0,37.626760416484366,231.1505285278946,0.0
8,1,-30.438239647891724,171.9631040861441,0.0
8,2,4.79306215636757,208.05269773117826,0.0
8,3,6.339461395593743,248.23242960354312,0.0
8,4,-11.127982873889295,239.97884029964254,0.0
8,5,34.4152115254907,156.16218952966213,0.0
9,0,38.542733253560996,230.8566803763222,0.0
9,1,-27.806747424868977,170.94744383942987,0.0
9,2,2.3673112455707623,208.85694109667125,0.0
9,3,7.3075461135263176,247.34207396439336,0.0
9,4,-11.259163859001704,239.28689711179507,0.0
9,5,35.24683974247019,155.2975821551829,0.0
10,0,39.24796163651742,228.57844148847448,0.0
10,1,-26.93107113641398,171.263637694889,0.0
10,2,1.4544456570075992,208.24008819259126,0.0
10,3,8.958889461941714,247.8905124348844,0.0
10,4,-11.438187113764293,238.33021876443678,0.0
10,5,37.050854020139745,154.44772144320996,0.0
11,0,39.680328924817466,229.31775955828633,0.0
11,1,-26.10954039070983,170.93605486013612,0.0
11,2,-0.42211300780385885,208.02579760068022,0.0
11,3,9.84006535830386,247.53812769115467,0.0
11,4,-10.361518537826651,236.76394726214343,0.0
11,5,36.62172955442004,153.38541241471646,0.0
12,0,40.10340673141398,228.2112739128402,0.0
12,1,-26.588692899476815,170.00021758298618,0.0
12,2,-0.9563092490324118,207.2342110439602,0.0
12,3,11.323316779434295,245.29992802762138,0.0
12,4,-9.337020712402584,235.51171890498895,0.0
12,5,37.09208467783731,154.68668520221894,0.0
13,0,40.42305613356192,227.86317361815006,0.0
13,1,-25.8003293510287,168.3236995291982,0.0
13,2,-0.3490774211965446,207.57962589566725,0.0
13,3,12.007136017937462,244.91906112860397,0.0
13,4,-8.593389488516847,234.22759881799942,0.0
13,5,36.29175242717802,156.02284187089447,0.0
14,0,42.39947761940217,226.9203137609301,0.0
14,1,-24.929891913019095,166.45868934790792,0.0
14,2,-0.3184729499562614,207.1829999643948,0.0
14,3,11.456548065945011,244.6192389948096,0.0
14,4,-7.165468105447725,234.1497988982399,0.0
14,5,35.72119557724533,157.78518309877882,0.0
15,0,43.615802599298334,228.12096264397198,0.0
15,1,-25.551627961075535,168.40682227560012,0.0
15,2,-0.2386559186870284,205.87054111275384,0.0
15,3,10.489280219982689,245.28545398632102,0.0
15,4,-5.5330331977813225,234.79548224766583,0.0
15,5,36.28346718491532,157.38993360887775,0.0
16,0,44.204061260004025,226.41564182292973,0.0
16,1,-26.366984729070115,169.73608158469372,0.0
16,2,-1.6915779851191042,207.4610594876603,0.0
16,3,11.503540209509223,244.44367133051733,0.0
16,4,-3.97243345832583,235.50789709649277,0.0
16,5,36.62688260514351,157.7188257007877,0.0
17,0,44.44215464003785,225.66441289664687,0.0
17,1,-25.939360677955197,170.6615527543418,0.0
17,2,-1.705596488018558,208.38378264111017,0.0
17,3,13.068945282229802,244.80639681095354,0.0
17,4,-4.15379670150569,235.08322492846068,0.0
17,5,38.39140411591134,159.2720472046005,0.0
18,0,45.3391961171496,225.10534969541632,0.0
18,1,-24.72122264297129,171.6527024086809,0.0
18,2,-2.8319147059977086,208.81340612615742,0.0
18,3,12.71039943801209,244.5294772746169,0.0
18,4,-3.8974089278345363,236.49009807532434,0.0
18,5,37.457412788211506,159.56668354067511,0.0
19,0,46.623523551922055,225.49337727634767,0.0
19,1,-23.154019012041914,171.13845433554272,0.0
19,2,-3.100877769933201,208.56131019532802,0.0
19,3,14.067862235987818,244.29242119761432,0.0
19,4,-3.4782996462423728,237.22794441222734,0.0
19,5,36.18368630184728,160.1589248241628,0.0
20,0,46.424152286214905,225.81645373065325,0.0
20,1,-22.892048097931962,172.03100122792995,0.0
20,2,-2.873727368009162,210.23021252988482,0.0
20,3,12.863351059984328,245.45536780831623,0.0
20,4,-2.2224608268483017,237.79119389807752,0.0
20,5,37.99713909093767,159.0869810343878,0.0
21,0,46.83923915141836,227.08877620218456,0.0
21,1,-21.93075399625947,172.04109010073824,0.0
21,2,-1.8890099650583425,210.51721653718275,0.0
21,3,12.369246719439037,245.31379514658195,0.0
21,4,-0.45388020682285024,238.30257697094123,0.0
21,5,41.328872735828014,159.43444303755615,0.0
22,0,45.945702776284016,228.33326655749613,0.0
22,1,-22.24414141554555,171.79201096124828,0.0
22,2,-1.0657705725461262,209.63266738208412,0.0
22,3,12.008390251061854,244.63957993737534,0.0
22,4,0.6827017458442493,238.43975101724686,0.0
22,5,42.86608545224644,161.13729716456172,0.0
23,0,46.38545380261932,229.22790100641083,0.0
23,1,-21.063805187551942,173.39918818311943,0.0
23,2,0.84503814319289,208.31188209099938,0.0
23,3,12.648086375304384,245.07912738010202,0.0
23,4,2.3205741138021403,238.36529931707793,0.0
23,5,43.84695199308171,161.00627084641658,0.0
24,0,46.52357487510141,228.51672284499503,0.0
24,1,-19.124024494918142,173.56595609010873,0.0
24,2,1.0545435189342882,208.05424938671493,0.0
24,3,13.301831491442046,244.6259815183381,0.0
24,4,3.6209215109542146,237.76160541186263,0.0
24,5,45.00669267352234,160.92910908510032,0.0
25,0,47.07807355328059,227.88300566128174,0.0
25,1,-18.66167092332404,173.86643700373955,0.0
25,2,-0.0016524768605172824,209.2203315694122,0.0
25,3,13.445681932175273,246.34802960010558,0.0
25,4,5.056772609959673,237.43491254794122,0.0
25,5,45.21802693448722,161.37410872990588,0.0
26,0,48.02401338849881,228.02465835878513,0.0
26,1,-17.407215114494534,174.09730604192103,0.0
26,2,0.9253141878902602,208.98365727002164,0.0
26,3,13.616767745571003,247.6046441908469,0.0
26,4,5.2162027448815405,237.3440111362724,0.0
26,5,46.49130329554766,162.07166339158283,0.0
27,0,48.272067780711055,229.11641027898418,0.0
27,1,-17.646572277969153,173.88575378827167,0.0
27,2,2.5729717343383935,208.1832166400561,0.0
27,3,14.22146601074864,248.04327534196034,0.0
27,4,7.0164856694512725,236.00447059950835,0.0
27,5,46.60472802993162,162.21112167242714,0.0
28,0,49.013857156046036,230.0589731695105,0.0
28,1,-17.054232290962815,175.10179481926443,0.0
28,2,4.147909119199474,206.689075742462,0.0
28,3,13.43891010712713,247.72611783013056,0.0
28,4,7.554856462223133,235.06834463006078,0.0
28,5,46.85522185868921,162.52216408898437,0.0
29,0,50.627078596687994,231.488796965312,0.0
29,1,-16.488722413539413,175.11051170185323,0.0
29,2,6.258420648091079,205.316318319049,0.0
29,3,13.86483141562721,247.84905773586792,0.0
29,4,9.259380376424042,235.02279025660178,0.0
29,5,47.512474798335035,163.35897465220742,0.0
30,0,50.62905262991768,232.19781094728376,0.0
30,1,-15.84086276568144,175.14594971303254,0.0
30,2,6.043950770880931,204.76339181751527,0.0
30,3,13.408748914597762,248.3839868148354,0.0
30,4,12.413103206630275,234.7973663721754,0.0
30,5,48.57267142864125,164.7764909430469,0.0
31,0,49.98867779257951,233.18331045193756,0.0
31,1,-15.570598797091785,174.7570084829695,0.0
31,2,7.010120941263,204.03271389668487,0.0
31,3,13.060210215556191,249.29267996419503,0.0
31,4,15.156744859272017,234.76817303512817,0.0
31,5,48.694635720303765,164.94529343915548,0.0
32,0,49.60536190450624,233.75363788279657,0.0
32,1,-15.935161425756238,175.19216628058507,0.0
32,2,7.955164601147462,204.0024591838138,0.0
32,3,14.306881447722445,250.81601304269853,0.0
32,4,15.440317926302223,234.15594857124418,0.0
32,5,48.86631425765221,165.18501284112867,0.0
33,0,49.64661953297795,233.69292461256117,0.0
33,1,-16.5331328204642,174.67332543214607,0.0
33,2,7.47338340332633,204.33075917118933,0.0
33,3,14.550808264336279,250.80591100655948,0.0
33,4,14.694042889700846,234.72649588027056,0.0
33,5,48.46517857141162,164.6287338925904,0.0
34,0,49.0703142059578,234.52686292915382,0.0
34,1,-16.261123827021965,175.13597785994452,0.0
34,2,8.896336034625223,204.65192039084425,0.0
34,3,14.63277873286113,249.33197940622875,0.0
34,4,14.794201334066898,235.2778159877233,0.0
34,5,47.72423462717643,163.63521718406372,0.0
35,0,49.03182878942117,234.58149455366106,0.0
35,1,-16.209661812382507,175.0606118415492,0.0
35,2,8.005580610701022,205.07653090110497,0.0
35,3,14.650749563719753,247.70636604810193,0.0
35,4,16.94367857338539,236.91424447948953,0.0
35,5,47.72995540590361,163.6427262167465,0.0
36,0,48.767377138719695,234.95343941602712,0.0
36,1,-15.458439646117956,174.9311881687142,0.0
36,2,7.916958208628059,205.4174852871974,0.0
36,3,13.909777730582551,247.80825950138924,0.0
36,4,19.026487234902273,237.17454659665805,0.0
36,5,48.42111002825139,164.5684306919384,0.0
37,0,49.9770561307196,233.20081114230345,0.0
37,1,-14.95155237576955,173.94458713978528,0.0
37,2,7.345861925763258,204.92160060394096,0.0
37,3,13.952720952147747,247.7281269662579,0.0
37,4,18.97290104911945,236.283084789592,0.0
37,5,48.18191909037796,164.24384426747932,0.0
38,0,50.262727909643274,232.76672371600748,0.0
38,1,-13.54956979139686,173.6402042331728,0.0
38,2,7.0472814501250145,206.68480241892274,0.0
38,3,13.420652530028214,246.45254738449805,0.0
38,4,18.828337986795844,236.10481893277367,0.0
38,5,48.37737004929163,164.50873252314167,0.0
39,0,49.76663247596773,233.5154038018633,0.0
39,1,-13.1027962967558,172.53867592136973,0.0
39,2,6.391302469902185,207.51010392119716,0.0
39,3,11.887752994948212,247.2936878329621,0.0
39,4,18.91507595021516,236.07389389912373,0.0
39,5,48.54675357245422,164.7407782619156,0.0
40,0,49.70021846735057,233.61381091601524,0.0
40,1,-12.186919091839524,174.3365167330112,0.0
40,2,5.419131805913779,207.77389861285513,0.0
40,3,13.510901594660877,246.8021746089784,0.0
40,4,20.727109684381468,236.13233101473213,0.0
40,5,49.16098232334615,165.60235739176815,0.0
41,0,50.18202879401571,232.8901806944957,0.0
41,1,-11.65730233446145,175.68232507612697,0.0
41,2,4.97616809571199,206.88347033172818,0.0
41,3,13.559830426087904,247.90097084342324,0.0
41,4,23.214298782374758,235.49634765613598,0.0
41,5,49.903846648518495,166.689249637975,0.0
42,0,50.49727795067677,232.40408800710327,0.0
42,1,-10.57986625016261,175.20443860415267,0.0
42,2,4.471241729343825,207.22846007889285,0.0
42,3,14.063886399526115,248.7641770268095,0.0
42,4,24.593012424613438,234.05893659902318,0.0
42,5,50.805639389500826,168.08155695802188,0.0
43,0,50.548389613445565,232.32429902545928,0.0
43,1,-10.708515422016344,174.78476033770258,0.0
43,2,4.153332530998127,206.90358177597784,0.0
43,3,13.998233682177432,249.6530958843932,0.0
43,4,25.95181766005015,234.2594499072233,0.0
43,5,51.63803515749039,169.4465497026312,0.0
44,0,50.686160327815195,232.1078362899622,0.0
44,1,-11.937655822774353,173.6472063300233,0.0
44,2,4.757577733918094,206.37298368455586,0.0
44,3,14.226954252078075,248.70485635388508,0.0
44,4,27.060639555420455,234.06939719105614,0.0
44,5,52.106081888601516,170.25178610036642,0.0
45,0,50.036825692627616,233.1106640616826,0.0
45,1,-13.288286077247692,172.91944945425533,0.0
45,2,4.876974789829278,207.108545252845,0.0
45,3,14.719282159612355,249.2091957629316,0.0
45,4,27.993103313607463,233.97354519393159,0.0
45,5,52.05534047659,170.16308447801129,0.0
46,0,49.767079006441875,233.5147407444332,0.0
46,1,-14.115286784685356,173.92131074881598,0.0
46,2,5.503828292038824,206.38882544557043,0.0
46,3,16.582056771978742,247.8693569026514,0.0
46,4,29.03074690699163,233.43924847843329,0.0
46,5,52.62259498131585,171.1753144434776,0.0
47,0,49.07317531738068,234.52279629852742,0.0
47,1,-15.99274280944107,175.0904242046096,0.0
47,2,6.015930399422492,205.2697132597537,0.0
47,3,18.529991561010863,248.04766266311992,0.0
47,4,29.926544235653243,233.49167934968008,0.0
47,5,52.85242201923355,171.59891750829144,0.0
48,0,49.710776197598555,233.5981953359443,0.0
48,1,-19.539993647479985,175.98666809838895,0.0
48,2,6.880228006525683,204.21296367480463,0.0
48,3,18.621861596324255,249.33126255014025,0.0
48,4,30.1159572602967,232.96047236731766,0.0
48,5,53.07563827466346,172.0182805793304,0.0
49,0,49.55987185679453,233.82039475727782,0.0
49,1,-21.313957638135193,176.21341834988817,0.0
49,2,8.138753148693256,203.34431643899902,0.0
49,3,18.705696295441438,248.1314134318955,0.0
49,4,29.98936410955466,231.77983717190844,0.0
49,5,53.180810294463576,172.21868584058205,0.0
